County Name,Year,Attribute,Value,State
WAPELLO,2011,Total Ending Balance,7196342,Iowa
WAPELLO,2011,Total Requirements,28242137,Iowa
WAPELLO,2026,Total Expenditures,27351041,Iowa
WAPELLO,2026,Total Ending Balance,11294705,Iowa
WAPELLO,2026,Total Requirements,38645746,Iowa
WAPELLO,2012,Total Expenditures,25288592,Iowa
WAPELLO,2012,Total Ending Balance,7378744,Iowa
WAPELLO,2012,Total Requirements,32667336,Iowa
WAPELLO,2019,Total Expenditures,22864492,Iowa
WAPELLO,2019,Total Ending Balance,8639596,Iowa
WAPELLO,2019,Total Requirements,31504088,Iowa
WAPELLO,2023,Total Expenditures,25237982,Iowa
WAPELLO,2023,Total Ending Balance,13278669,Iowa
WAPELLO,2023,Total Requirements,38516651,Iowa
WAPELLO,2013,Total Expenditures,24252071,Iowa
WAPELLO,2013,Total Ending Balance,7408623,Iowa
WAPELLO,2013,Total Requirements,31660694,Iowa
WAPELLO,2009,Total Expenditures,19827544,Iowa
WAPELLO,2009,Total Ending Balance,6710798,Iowa
WAPELLO,2009,Total Requirements,26538342,Iowa
WAPELLO,2005,Total Expenditures,17376109,Iowa
WAPELLO,2005,Total Ending Balance,6851487,Iowa
WAPELLO,2005,Total Requirements,24227596,Iowa
WAPELLO,2016,Total Expenditures,25645136,Iowa
WAPELLO,2016,Total Ending Balance,7084557,Iowa
WAPELLO,2016,Total Requirements,32729693,Iowa
WAPELLO,2015,Total Expenditures,23104759,Iowa
WAPELLO,2015,Total Ending Balance,10619084,Iowa
WAPELLO,2015,Total Requirements,33723843,Iowa
WAPELLO,2022,Total Expenditures,22291171,Iowa
WAPELLO,2022,Total Ending Balance,9611252,Iowa
WAPELLO,2022,Total Requirements,31902423,Iowa
WAPELLO,2024,Total Expenditures,26633901,Iowa
WAPELLO,2024,Total Ending Balance,11642430,Iowa
WAPELLO,2024,Total Requirements,38276331,Iowa
WAPELLO,2014,Total Expenditures,20061106,Iowa
WAPELLO,2014,Total Ending Balance,5902555,Iowa
WAPELLO,2014,Total Requirements,25963661,Iowa
WAPELLO,2006,Total Expenditures,17919777,Iowa
WAPELLO,2006,Total Ending Balance,6459066,Iowa
WAPELLO,2006,Total Requirements,24378843,Iowa
WAPELLO,2010,Total Expenditures,20761100,Iowa
WAPELLO,2010,Total Ending Balance,6191667,Iowa
WAPELLO,2010,Total Requirements,26952767,Iowa
WAPELLO,2020,Total Expenditures,21686561,Iowa
WAPELLO,2020,Total Ending Balance,8380068,Iowa
WAPELLO,2020,Total Requirements,30066629,Iowa
WAPELLO,2018,Total Expenditures,22287101,Iowa
WAPELLO,2018,Total Ending Balance,10480522,Iowa
WAPELLO,2018,Total Requirements,32767623,Iowa
WAPELLO,2025,Total Expenditures,26751489,Iowa
WAPELLO,2025,Total Ending Balance,8440808,Iowa
WAPELLO,2025,Total Requirements,35192297,Iowa
WAPELLO,2017,Total Expenditures,21793575,Iowa
WAPELLO,2017,Total Ending Balance,8270108,Iowa
WAPELLO,2017,Total Requirements,30063683,Iowa
WAPELLO,2008,Total Expenditures,18790128,Iowa
WAPELLO,2008,Total Ending Balance,6438388,Iowa
WAPELLO,2008,Total Requirements,25228516,Iowa
WAPELLO,2007,Total Expenditures,18851014,Iowa
WAPELLO,2007,Total Ending Balance,5742933,Iowa
WAPELLO,2007,Total Requirements,24593947,Iowa
WAPELLO,2021,Total Expenditures,21132839,Iowa
WAPELLO,2021,Total Ending Balance,10065894,Iowa
WAPELLO,2021,Total Requirements,31198733,Iowa
WARREN,2007,Total Expenditures,22147312,Iowa
WARREN,2007,Total Ending Balance,3498639,Iowa
WARREN,2007,Total Requirements,25645951,Iowa
WARREN,2016,Total Expenditures,26901780,Iowa
WARREN,2016,Total Ending Balance,8216293,Iowa
WARREN,2016,Total Requirements,35118073,Iowa
WARREN,2024,Total Expenditures,45279340,Iowa
WARREN,2024,Total Ending Balance,17713216,Iowa
WARREN,2024,Total Requirements,62992556,Iowa
WARREN,2023,Total Expenditures,39778306,Iowa
WARREN,2023,Total Ending Balance,21125710,Iowa
WARREN,2023,Total Requirements,60904016,Iowa
WARREN,2026,Total Expenditures,47815454,Iowa
WARREN,2026,Total Ending Balance,16176381,Iowa
WARREN,2026,Total Requirements,63991835,Iowa
WARREN,2006,Total Expenditures,20659793,Iowa
WARREN,2006,Total Ending Balance,3168711,Iowa
WARREN,2006,Total Requirements,23828504,Iowa
WARREN,2022,Total Expenditures,54800759,Iowa
WARREN,2022,Total Ending Balance,11934092,Iowa
WARREN,2022,Total Requirements,66734851,Iowa
WARREN,2014,Total Expenditures,27064067,Iowa
WARREN,2014,Total Ending Balance,7373678,Iowa
WARREN,2014,Total Requirements,34437745,Iowa
WARREN,2018,Total Expenditures,27823929,Iowa
WARREN,2018,Total Ending Balance,10220761,Iowa
WARREN,2018,Total Requirements,38044690,Iowa
WARREN,2012,Total Expenditures,24828483,Iowa
WARREN,2012,Total Ending Balance,5982490,Iowa
WARREN,2012,Total Requirements,30810973,Iowa
WARREN,2017,Total Expenditures,27049498,Iowa
WARREN,2017,Total Ending Balance,9699298,Iowa
WARREN,2017,Total Requirements,36748796,Iowa
WARREN,2008,Total Expenditures,24163064,Iowa
WARREN,2008,Total Ending Balance,3851053,Iowa
WARREN,2008,Total Requirements,28014117,Iowa
WARREN,2015,Total Expenditures,26595664,Iowa
WARREN,2015,Total Ending Balance,6631025,Iowa
WARREN,2015,Total Requirements,33226689,Iowa
WARREN,2010,Total Expenditures,26844335,Iowa
WARREN,2010,Total Ending Balance,4769024,Iowa
WARREN,2010,Total Requirements,31613359,Iowa
WARREN,2020,Total Expenditures,54150194,Iowa
WARREN,2020,Total Ending Balance,15235741,Iowa
WARREN,2020,Total Requirements,69385935,Iowa
WARREN,2019,Total Expenditures,28537612,Iowa
WARREN,2019,Total Ending Balance,10665551,Iowa
WARREN,2019,Total Requirements,39203163,Iowa
WARREN,2021,Total Expenditures,59916796,Iowa
WARREN,2021,Total Ending Balance,10852448,Iowa
WARREN,2021,Total Requirements,70769244,Iowa
WARREN,2011,Total Expenditures,25435003,Iowa
WARREN,2011,Total Ending Balance,5902608,Iowa
WARREN,2011,Total Requirements,31337611,Iowa
WARREN,2025,Total Expenditures,47119052,Iowa
WARREN,2025,Total Ending Balance,15939711,Iowa
WARREN,2025,Total Requirements,63058763,Iowa
WARREN,2005,Total Expenditures,19935658,Iowa
WARREN,2005,Total Ending Balance,3145200,Iowa
WARREN,2005,Total Requirements,23080858,Iowa
WARREN,2009,Total Expenditures,25576636,Iowa
WARREN,2009,Total Ending Balance,3842590,Iowa
WARREN,2009,Total Requirements,29419226,Iowa
WARREN,2013,Total Expenditures,26911439,Iowa
WARREN,2013,Total Ending Balance,7808372,Iowa
WARREN,2013,Total Requirements,34719811,Iowa
WASHINGTON,2020,Total Expenditures,36149691,Iowa
WASHINGTON,2020,Total Ending Balance,3458511,Iowa
WASHINGTON,2020,Total Requirements,39608202,Iowa
WASHINGTON,2017,Total Expenditures,25456597,Iowa
WASHINGTON,2017,Total Ending Balance,3275193,Iowa
WASHINGTON,2017,Total Requirements,28731790,Iowa
WASHINGTON,2007,Total Expenditures,26267197,Iowa
WASHINGTON,2007,Total Ending Balance,2956549,Iowa
WASHINGTON,2007,Total Requirements,29223746,Iowa
WASHINGTON,2008,Total Expenditures,19997095,Iowa
WASHINGTON,2008,Total Ending Balance,3152981,Iowa
WASHINGTON,2008,Total Requirements,23150076,Iowa
WASHINGTON,2010,Total Expenditures,21736528,Iowa
WASHINGTON,2010,Total Ending Balance,3726290,Iowa
WASHINGTON,2010,Total Requirements,25462818,Iowa
WASHINGTON,2021,Total Expenditures,33095285,Iowa
WASHINGTON,2021,Total Ending Balance,4962994,Iowa
WASHINGTON,2021,Total Requirements,38058279,Iowa
WASHINGTON,2012,Total Expenditures,30711016,Iowa
WASHINGTON,2012,Total Ending Balance,3135423,Iowa
WASHINGTON,2012,Total Requirements,33846439,Iowa
WASHINGTON,2005,Total Expenditures,18257664,Iowa
WASHINGTON,2005,Total Ending Balance,2376800,Iowa
WASHINGTON,2005,Total Requirements,20634464,Iowa
WASHINGTON,2011,Total Expenditures,22788081,Iowa
WASHINGTON,2011,Total Ending Balance,3599760,Iowa
WASHINGTON,2011,Total Requirements,26387841,Iowa
WASHINGTON,2013,Total Expenditures,30271276,Iowa
WASHINGTON,2013,Total Ending Balance,3604250,Iowa
WASHINGTON,2013,Total Requirements,33875526,Iowa
WASHINGTON,2019,Total Expenditures,27374416,Iowa
WASHINGTON,2019,Total Ending Balance,3207051,Iowa
WASHINGTON,2019,Total Requirements,30581467,Iowa
WASHINGTON,2023,Total Expenditures,35146181,Iowa
WASHINGTON,2023,Total Ending Balance,7789909,Iowa
WASHINGTON,2023,Total Requirements,42936090,Iowa
WASHINGTON,2009,Total Expenditures,21421519,Iowa
WASHINGTON,2009,Total Ending Balance,3041591,Iowa
WASHINGTON,2009,Total Requirements,24463110,Iowa
WASHINGTON,2015,Total Expenditures,23278057,Iowa
WASHINGTON,2015,Total Ending Balance,3614119,Iowa
WASHINGTON,2015,Total Requirements,26892176,Iowa
WASHINGTON,2024,Total Expenditures,36825839,Iowa
WASHINGTON,2024,Total Ending Balance,4570234,Iowa
WASHINGTON,2024,Total Requirements,41396073,Iowa
WASHINGTON,2016,Total Expenditures,23285606,Iowa
WASHINGTON,2016,Total Ending Balance,3426103,Iowa
WASHINGTON,2016,Total Requirements,26711709,Iowa
WASHINGTON,2025,Total Expenditures,40263430,Iowa
WASHINGTON,2025,Total Ending Balance,3478561,Iowa
WASHINGTON,2025,Total Requirements,43741991,Iowa
WASHINGTON,2022,Total Expenditures,32092728,Iowa
WASHINGTON,2022,Total Ending Balance,5510837,Iowa
WASHINGTON,2022,Total Requirements,37603565,Iowa
WASHINGTON,2006,Total Expenditures,16602278,Iowa
WASHINGTON,2006,Total Ending Balance,3014908,Iowa
WASHINGTON,2006,Total Requirements,19617186,Iowa
WASHINGTON,2018,Total Expenditures,25752387,Iowa
WASHINGTON,2018,Total Ending Balance,2986703,Iowa
WASHINGTON,2018,Total Requirements,28739090,Iowa
WASHINGTON,2014,Total Expenditures,25488344,Iowa
WASHINGTON,2014,Total Ending Balance,3410462,Iowa
WASHINGTON,2014,Total Requirements,28898806,Iowa
WASHINGTON,2026,Total Expenditures,38801114,Iowa
WASHINGTON,2026,Total Ending Balance,3077371,Iowa
WASHINGTON,2026,Total Requirements,41878485,Iowa
WAYNE,2025,Total Expenditures,14660316,Iowa
WAYNE,2025,Total Ending Balance,3146388,Iowa
WAYNE,2025,Total Requirements,17806704,Iowa
WAYNE,2008,Total Expenditures,6935304,Iowa
WAYNE,2008,Total Ending Balance,1098294,Iowa
WAYNE,2008,Total Requirements,8033598,Iowa
WAYNE,2012,Total Expenditures,9425676,Iowa
WAYNE,2012,Total Ending Balance,1645319,Iowa
WAYNE,2012,Total Requirements,11070995,Iowa
WAYNE,2010,Total Expenditures,8013283,Iowa
WAYNE,2010,Total Ending Balance,2106536,Iowa
WAYNE,2010,Total Requirements,10119819,Iowa
WAYNE,2020,Total Expenditures,10647847,Iowa
WAYNE,2020,Total Ending Balance,3881157,Iowa
WAYNE,2020,Total Requirements,14529004,Iowa
WAYNE,2018,Total Expenditures,9639276,Iowa
WAYNE,2018,Total Ending Balance,4200251,Iowa
WAYNE,2018,Total Requirements,13839527,Iowa
WAYNE,2021,Total Expenditures,11403000,Iowa
WAYNE,2021,Total Ending Balance,3897252,Iowa
WAYNE,2021,Total Requirements,15300252,Iowa
WAYNE,2005,Total Expenditures,6138255,Iowa
WAYNE,2005,Total Ending Balance,523264,Iowa
WAYNE,2005,Total Requirements,6661519,Iowa
WAYNE,2013,Total Expenditures,8389748,Iowa
WAYNE,2013,Total Ending Balance,1446482,Iowa
WAYNE,2013,Total Requirements,9836230,Iowa
WAYNE,2015,Total Expenditures,8844065,Iowa
WAYNE,2015,Total Ending Balance,3268926,Iowa
WAYNE,2015,Total Requirements,12112991,Iowa
WAYNE,2009,Total Expenditures,10421942,Iowa
WAYNE,2009,Total Ending Balance,1519972,Iowa
WAYNE,2009,Total Requirements,11941914,Iowa
WAYNE,2011,Total Expenditures,7573927,Iowa
WAYNE,2011,Total Ending Balance,4766530,Iowa
WAYNE,2011,Total Requirements,12340457,Iowa
WAYNE,2019,Total Expenditures,11070989,Iowa
WAYNE,2019,Total Ending Balance,4040624,Iowa
WAYNE,2019,Total Requirements,15111613,Iowa
WAYNE,2023,Total Expenditures,14158388,Iowa
WAYNE,2023,Total Ending Balance,3259172,Iowa
WAYNE,2023,Total Requirements,17417560,Iowa
WAYNE,2006,Total Expenditures,6614980,Iowa
WAYNE,2006,Total Ending Balance,532596,Iowa
WAYNE,2006,Total Requirements,7147576,Iowa
WAYNE,2014,Total Expenditures,8837910,Iowa
WAYNE,2014,Total Ending Balance,3028343,Iowa
WAYNE,2014,Total Requirements,11866253,Iowa
WAYNE,2026,Total Expenditures,14472253,Iowa
WAYNE,2026,Total Ending Balance,4657203,Iowa
WAYNE,2026,Total Requirements,19129456,Iowa
WAYNE,2022,Total Expenditures,13085382,Iowa
WAYNE,2022,Total Ending Balance,3398615,Iowa
WAYNE,2022,Total Requirements,16483997,Iowa
WAYNE,2024,Total Expenditures,15037814,Iowa
WAYNE,2024,Total Ending Balance,3156483,Iowa
WAYNE,2024,Total Requirements,18194297,Iowa
WAYNE,2016,Total Expenditures,9164442,Iowa
WAYNE,2016,Total Ending Balance,4136285,Iowa
WAYNE,2016,Total Requirements,13300727,Iowa
WAYNE,2007,Total Expenditures,6392501,Iowa
WAYNE,2007,Total Ending Balance,1408080,Iowa
WAYNE,2007,Total Requirements,7800581,Iowa
WAYNE,2017,Total Expenditures,10123596,Iowa
WAYNE,2017,Total Ending Balance,4631293,Iowa
WAYNE,2017,Total Requirements,14754889,Iowa
WEBSTER,2011,Total Expenditures,28919272,Iowa
WEBSTER,2011,Total Ending Balance,5421127,Iowa
WEBSTER,2011,Total Requirements,34340399,Iowa
WEBSTER,2015,Total Expenditures,35591321,Iowa
WEBSTER,2015,Total Ending Balance,7144593,Iowa
WEBSTER,2015,Total Requirements,42735914,Iowa
WEBSTER,2013,Total Expenditures,33825853,Iowa
WEBSTER,2013,Total Ending Balance,10059062,Iowa
WEBSTER,2013,Total Requirements,43884915,Iowa
WEBSTER,2019,Total Expenditures,41234447,Iowa
WEBSTER,2019,Total Ending Balance,10243607,Iowa
WEBSTER,2019,Total Requirements,51478054,Iowa
WEBSTER,2005,Total Expenditures,25068656,Iowa
WEBSTER,2005,Total Ending Balance,6798420,Iowa
WEBSTER,2005,Total Requirements,31867076,Iowa
WEBSTER,2023,Total Expenditures,51268041,Iowa
WEBSTER,2023,Total Ending Balance,23827135,Iowa
WEBSTER,2023,Total Requirements,75095176,Iowa
WEBSTER,2021,Total Expenditures,50125577,Iowa
WEBSTER,2021,Total Ending Balance,15006275,Iowa
WEBSTER,2021,Total Requirements,65131852,Iowa
WEBSTER,2025,Total Expenditures,59248434,Iowa
WEBSTER,2025,Total Ending Balance,30725312,Iowa
WEBSTER,2025,Total Requirements,89973746,Iowa
WEBSTER,2006,Total Expenditures,25412904,Iowa
WEBSTER,2006,Total Ending Balance,7010621,Iowa
WEBSTER,2006,Total Requirements,32423525,Iowa
WEBSTER,2017,Total Expenditures,39950357,Iowa
WEBSTER,2017,Total Ending Balance,9999003,Iowa
WEBSTER,2017,Total Requirements,49949360,Iowa
WEBSTER,2016,Total Expenditures,40038111,Iowa
WEBSTER,2016,Total Ending Balance,9450024,Iowa
WEBSTER,2016,Total Requirements,49488135,Iowa
WEBSTER,2009,Total Expenditures,28954795,Iowa
WEBSTER,2009,Total Ending Balance,7880284,Iowa
WEBSTER,2009,Total Requirements,36835079,Iowa
WEBSTER,2026,Total Expenditures,55442305,Iowa
WEBSTER,2026,Total Ending Balance,28368877,Iowa
WEBSTER,2026,Total Requirements,83811182,Iowa
WEBSTER,2022,Total Expenditures,50920119,Iowa
WEBSTER,2022,Total Ending Balance,17805659,Iowa
WEBSTER,2022,Total Requirements,68725778,Iowa
WEBSTER,2024,Total Expenditures,69499550,Iowa
WEBSTER,2024,Total Ending Balance,22696425,Iowa
WEBSTER,2024,Total Requirements,92195975,Iowa
WEBSTER,2014,Total Expenditures,36139777,Iowa
WEBSTER,2014,Total Ending Balance,9904311,Iowa
WEBSTER,2014,Total Requirements,46044088,Iowa
WEBSTER,2007,Total Expenditures,25865619,Iowa
WEBSTER,2007,Total Ending Balance,7645248,Iowa
WEBSTER,2007,Total Requirements,33510867,Iowa
WEBSTER,2010,Total Expenditures,29888845,Iowa
WEBSTER,2010,Total Ending Balance,6115908,Iowa
WEBSTER,2010,Total Requirements,36004753,Iowa
WEBSTER,2008,Total Expenditures,28217287,Iowa
WEBSTER,2008,Total Ending Balance,8505790,Iowa
WEBSTER,2008,Total Requirements,36723077,Iowa
WEBSTER,2012,Total Expenditures,35546449,Iowa
WEBSTER,2012,Total Ending Balance,9831987,Iowa
WEBSTER,2012,Total Requirements,45378436,Iowa
WEBSTER,2020,Total Expenditures,39058163,Iowa
WEBSTER,2020,Total Ending Balance,16821904,Iowa
WEBSTER,2020,Total Requirements,55880067,Iowa
WEBSTER,2018,Total Expenditures,38697127,Iowa
WEBSTER,2018,Total Ending Balance,14086759,Iowa
WEBSTER,2018,Total Requirements,52783886,Iowa
WINNEBAGO,2026,Total Expenditures,29113724,Iowa
WINNEBAGO,2026,Total Ending Balance,6959335,Iowa
WINNEBAGO,2026,Total Requirements,36073059,Iowa
WINNEBAGO,2016,Total Expenditures,15430819,Iowa
WINNEBAGO,2016,Total Ending Balance,1669676,Iowa
WINNEBAGO,2016,Total Requirements,17100495,Iowa
WINNEBAGO,2024,Total Expenditures,25043223,Iowa
WINNEBAGO,2024,Total Ending Balance,7887427,Iowa
WINNEBAGO,2024,Total Requirements,32930650,Iowa
WINNEBAGO,2007,Total Expenditures,9620801,Iowa
WINNEBAGO,2007,Total Ending Balance,1328143,Iowa
WINNEBAGO,2007,Total Requirements,10948944,Iowa
WINNEBAGO,2006,Total Expenditures,9270764,Iowa
WINNEBAGO,2006,Total Ending Balance,2583794,Iowa
WINNEBAGO,2006,Total Requirements,11854558,Iowa
WINNEBAGO,2014,Total Expenditures,15734148,Iowa
WINNEBAGO,2014,Total Ending Balance,2966434,Iowa
WINNEBAGO,2014,Total Requirements,18700582,Iowa
WINNEBAGO,2008,Total Expenditures,10661809,Iowa
WINNEBAGO,2008,Total Ending Balance,1315347,Iowa
WINNEBAGO,2008,Total Requirements,11977156,Iowa
WINNEBAGO,2012,Total Expenditures,17161527,Iowa
WINNEBAGO,2012,Total Ending Balance,3701224,Iowa
WINNEBAGO,2012,Total Requirements,20862751,Iowa
WINNEBAGO,2017,Total Expenditures,19701842,Iowa
WINNEBAGO,2017,Total Ending Balance,12376381,Iowa
WINNEBAGO,2017,Total Requirements,32078223,Iowa
WINNEBAGO,2018,Total Expenditures,17368315,Iowa
WINNEBAGO,2018,Total Ending Balance,22079808,Iowa
WINNEBAGO,2018,Total Requirements,39448123,Iowa
WINNEBAGO,2009,Total Expenditures,10825199,Iowa
WINNEBAGO,2009,Total Ending Balance,1902533,Iowa
WINNEBAGO,2009,Total Requirements,12727732,Iowa
WINNEBAGO,2010,Total Expenditures,11942606,Iowa
WINNEBAGO,2010,Total Ending Balance,2097149,Iowa
WINNEBAGO,2010,Total Requirements,14039755,Iowa
WINNEBAGO,2020,Total Expenditures,19183137,Iowa
WINNEBAGO,2020,Total Ending Balance,7480207,Iowa
WINNEBAGO,2020,Total Requirements,26663344,Iowa
WINNEBAGO,2015,Total Expenditures,15214877,Iowa
WINNEBAGO,2015,Total Ending Balance,881515,Iowa
WINNEBAGO,2015,Total Requirements,16096392,Iowa
WINNEBAGO,2011,Total Expenditures,26019421,Iowa
WINNEBAGO,2011,Total Ending Balance,4301863,Iowa
WINNEBAGO,2011,Total Requirements,30321284,Iowa
WINNEBAGO,2022,Total Expenditures,20210313,Iowa
WINNEBAGO,2022,Total Ending Balance,9624119,Iowa
WINNEBAGO,2022,Total Requirements,29834432,Iowa
WINNEBAGO,2021,Total Expenditures,19524457,Iowa
WINNEBAGO,2021,Total Ending Balance,13306465,Iowa
WINNEBAGO,2021,Total Requirements,32830922,Iowa
WINNEBAGO,2023,Total Expenditures,22724964,Iowa
WINNEBAGO,2023,Total Ending Balance,9899306,Iowa
WINNEBAGO,2023,Total Requirements,32624270,Iowa
WINNEBAGO,2019,Total Expenditures,18119871,Iowa
WINNEBAGO,2019,Total Ending Balance,19349649,Iowa
WINNEBAGO,2019,Total Requirements,37469520,Iowa
WINNEBAGO,2005,Total Expenditures,9534559,Iowa
WINNEBAGO,2005,Total Ending Balance,2054694,Iowa
WINNEBAGO,2005,Total Requirements,11589253,Iowa
WINNEBAGO,2013,Total Expenditures,18208545,Iowa
WINNEBAGO,2013,Total Ending Balance,4356940,Iowa
WINNEBAGO,2013,Total Requirements,22565485,Iowa
WINNEBAGO,2025,Total Expenditures,23718305,Iowa
WINNEBAGO,2025,Total Ending Balance,8408994,Iowa
WINNEBAGO,2025,Total Requirements,32127299,Iowa
WINNESHIEK,2022,Total Expenditures,26646196,Iowa
WINNESHIEK,2022,Total Ending Balance,7465695,Iowa
WINNESHIEK,2022,Total Requirements,34111891,Iowa
WINNESHIEK,2017,Total Expenditures,25614722,Iowa
WINNESHIEK,2017,Total Ending Balance,5984421,Iowa
WINNESHIEK,2017,Total Requirements,31599143,Iowa
WINNESHIEK,2007,Total Expenditures,17512680,Iowa
WINNESHIEK,2007,Total Ending Balance,4141338,Iowa
WINNESHIEK,2007,Total Requirements,21654018,Iowa
WINNESHIEK,2020,Total Expenditures,27146370,Iowa
WINNESHIEK,2020,Total Ending Balance,6787427,Iowa
WINNESHIEK,2020,Total Requirements,33933797,Iowa
WINNESHIEK,2008,Total Expenditures,21074489,Iowa
WINNESHIEK,2008,Total Ending Balance,3148473,Iowa
WINNESHIEK,2008,Total Requirements,24222962,Iowa
WINNESHIEK,2012,Total Expenditures,19549584,Iowa
WINNESHIEK,2012,Total Ending Balance,3074744,Iowa
WINNESHIEK,2012,Total Requirements,22624328,Iowa
WINNESHIEK,2010,Total Expenditures,18705577,Iowa
WINNESHIEK,2010,Total Ending Balance,4084902,Iowa
WINNESHIEK,2010,Total Requirements,22790479,Iowa
WINNESHIEK,2018,Total Expenditures,26706664,Iowa
WINNESHIEK,2018,Total Ending Balance,6727300,Iowa
WINNESHIEK,2018,Total Requirements,33433964,Iowa
WINNESHIEK,2011,Total Expenditures,20309600,Iowa
